2023.12.11 06:00:00;0x6F218;20FF;1F3F3F4573A0
2023.12.11 06:00:00;0x6F260;2000;0000000000A0
2023.12.11 00:00:00;0x6F278;2000;0904000000A0
2001.03.22 00:00:00;0x6F3E0;2000;0000000000A0
2001.02.04 00:00:00;0x6F4C0;20FF;1F28040000A0
2001.02.04 04:00:00;0x6F4D0;207F;1F382D0000A0
2001.02.04 00:00:00;0x6F4E0;2000;0507370000A0
